index,Image Name,Caption Number,Urdu Caption
1951,2298283771_fb21a4217e.jpg,2,ایک شخص شیشے پہنے اور ایک سیاہ کوٹ تصویر کے بائیں طرف کچھ دیکھ رہا ہے۔
1952,2298283771_fb21a4217e.jpg,3,ایک عورت بھیڑ میں چلتے ہوئے ایک مرد سے بات کرتی ہے۔
1953,2298283771_fb21a4217e.jpg,4,سیاہ لباس میں چار افراد اسی سمت چلتے ہیں۔
1954,229951087_4c20600c32.jpg,0,ایک شخص جھیل میں کینو کو پیڈل کرتا ہے۔
1955,229951087_4c20600c32.jpg,1,ایک بوڑھا آدمی ایک کشتی میں قطار چلا رہا ہے۔
1956,229951087_4c20600c32.jpg,2,ایک جھیل پر کینو میں آدمی۔
1957,229951087_4c20600c32.jpg,3,ایک شخص آرام سے جھیل کے پانیوں کے ذریعے کینو کو پیڈل کرتا ہے
1958,229951087_4c20600c32.jpg,4,وہ شخص نیلی جھیل میں کینو باندھ رہا ہے۔
1959,229978782_3c690f5a0e.jpg,0,سرخ رنگ کے ایک شخص نے فرسبی پھینک دی۔
1960,229978782_3c690f5a0e.jpg,1,دو آدمی اور ایک فرسبی
1961,229978782_3c690f5a0e.jpg,2,دو آدمی ایک فرسبی کو پکڑنے کے لئے بھاگ رہے ہیں۔
1962,229978782_3c690f5a0e.jpg,3,کسی طرح کے کھیل میں دو آدمی ایک فرسبی کے پیچھے جاتے ہیں۔
1963,229978782_3c690f5a0e.jpg,4,دو آدمی ، ایک سرخ قمیض میں ایک ، فرسبی کی طرف بھاگ رہا ہے۔
1964,2301379282_5fbcf230d1.jpg,0,ایک بچہ مسکرا رہا ہے جب وہ ایک بالغ کے ذریعہ ہوا میں پھینک رہے ہیں۔
1965,2301379282_5fbcf230d1.jpg,1,ایک فلالین قمیض اور ہلکے پتلون میں ایک چھوٹا لڑکا ہوا میں پھینک دیا گیا ہے۔
1966,2301379282_5fbcf230d1.jpg,2,ایک آدمی ہوا میں چھوٹا بچہ ٹاسک رہا ہے۔
1967,2301379282_5fbcf230d1.jpg,3,ایک شخص نے ایک بچے کو ہوا میں پھینک دیا۔
1968,2301379282_5fbcf230d1.jpg,4,بچے کو ہوا میں پھینکنے کا لطف آتا ہے۔
1969,2302516347_26054442f9.jpg,0,ایک مرد اور عورت دیوار میں بنی مشین استعمال کر رہے ہیں۔
1970,2302516347_26054442f9.jpg,1,"ایک مرد اور ایک عورت ""دوسرے لوگوں کی تصاویر"" پر مشتمل مشین پر تصاویر دیکھ رہے ہیں۔"
1971,2302516347_26054442f9.jpg,2,ایک فوٹو اسٹور پر ایک آدمی اور ایک عورت۔
1972,2302516347_26054442f9.jpg,3,ایک مرد اور عورت 'دوسرے لوگوں کی تصاویر' کے عنوان سے ایک نمائش دیکھ رہے ہیں۔
1973,2302516347_26054442f9.jpg,4,دو افراد فوٹو کیوسک کا استعمال کرتے ہیں
1974,2306674172_dc07c7f847.jpg,0,نیلے رنگ کی قمیض والا لڑکا نیچے اسکیٹ بورڈ پر چھلانگ لگا رہا ہے۔
1975,2306674172_dc07c7f847.jpg,1,ایک آدمی ایک سفید سیڑھیاں کے اوپر اپنے اسکیٹ بورڈ پر ہوا کے ذریعے اڑتا ہے۔
1976,2306674172_dc07c7f847.jpg,2,ایک اسکیٹ بورڈر سیڑھیوں کی پرواز سے اس کے بورڈ کو چھلانگ لگا دیتا ہے۔
1977,2306674172_dc07c7f847.jpg,3,اسکیٹ بورڈر سفید قدموں پر سفر کرتا ہے۔
1978,2306674172_dc07c7f847.jpg,4,عمارت کے نیچے چھلانگ لگانے والے اسکیٹ بورڈر۔
1979,2307118114_c258e3a47e.jpg,0,ایک سیاہ رنگ کی ٹوپی اور قمیض پہنے ایک آدمی ، جب سفید سرمئی اور سیاہ آئتاکار شے کو تھامے ہوئے مسکراتے ہوئے۔
1980,2307118114_c258e3a47e.jpg,1,ایسا لگتا ہے کہ ایک شخص مسکراتا ہے اور ایک ایسی مصنوع کے ساتھ پوز کرتا ہے جس میں وہ بیچنے کی کوشش کرتا ہے۔
1981,2307118114_c258e3a47e.jpg,2,سیاہ فام شرٹ اور بیس بال کی ٹوپی پہنے ہوئے ایک شخص مسکراتے ہوئے۔
1982,2307118114_c258e3a47e.jpg,3,اس شخص نے کالی قمیض اور ٹوپی پہنی ہوئی ہے اور مسکراتا ہے۔
1983,2307118114_c258e3a47e.jpg,4,ایک آدمی ہے جس میں کالی قمیص اور کالی ٹوپی مسکرا رہی ہے۔
1984,2308108566_2cba6bca53.jpg,0,ایک آدمی گندگی کے راستے پر موٹرسائیکل چلا رہا ہے۔
1985,2308108566_2cba6bca53.jpg,1,جنگل میں موٹرسائیکل چلانے والا ایک شخص
1986,2308108566_2cba6bca53.jpg,2,کیچڑ والی پگڈنڈی کے ساتھ ایک شخص گندا بائک کرتا ہے۔
1987,2308108566_2cba6bca53.jpg,3,ڈھال سے نیچے سوار گندگی موٹر سائیکل سوار۔
1988,2308108566_2cba6bca53.jpg,4,ایک شخص گندگی بائیک پر سوار ہے۔
1989,2309860995_c2e2a0feeb.jpg,0,ایک عورت سیاہ فام کوٹ اور سرخ بالوں والی ایک مرد کے ساتھ اس کے پیچھے سفید فام چل رہی ہے
1990,2309860995_c2e2a0feeb.jpg,1,کالی کوٹ اور دھوپ پہنے ایک عورت بیگ کے ساتھ ایک آدمی کے سامنے کھڑی ہے۔
1991,2309860995_c2e2a0feeb.jpg,2,جب عورت چلتی ہے تو وہ دھوپ پر کالا کوٹ پہنتی ہے۔
1992,2309860995_c2e2a0feeb.jpg,3,کالی جیکٹ اور دھوپ میں ایک عورت ہے اور سفید آدمی کی قمیض میں ایک آدمی ہے جس کی پیٹھ موڑی ہوئی ہے۔
1993,2309860995_c2e2a0feeb.jpg,4,سیاہ کوٹ والی عورت کیمرہ کا سامنا کررہی ہے ، جبکہ نیلی قمیص والا آدمی  دور کا سامنا کررہا ہے۔
1994,2312731013_1a3a8e25c6.jpg,0,فرش پر ایک آدمی اور ایک کتا  دیوار کے ساتھ بیٹھا ہوا ہے۔
1995,2312731013_1a3a8e25c6.jpg,1,ایک آدمی اور اس کا بھوکا ایک عمارت کے کونے میں برف پر بیٹھا ہوا ہے۔
1996,2312731013_1a3a8e25c6.jpg,2,ایک آدمی برف میں بیٹھا اپنے کتے کے ساتھ اسپیئر چینج کے لئے پوچھ رہا ہے۔
1997,2312731013_1a3a8e25c6.jpg,3,ایک آدمی اپنے کتے اور نیلے کمبل کے ساتھ باہر برف میں بیٹھا ہوا ہے۔
1998,2312731013_1a3a8e25c6.jpg,4,ایک فٹ پاتھ پر برف میں بیٹھا ہوا شخص جس میں ایک چھوٹا کالا کتا تھا اور اس کے پاس بھوسہ بچھڑا تھا۔
1999,2312984882_bec7849e09.jpg,0,اسٹور فرنٹ کے باہر ایک ڈرمر اور تین سیکس فون والے کھلاڑی۔
2000,2312984882_bec7849e09.jpg,1,لڑکوں کا ایک چھوٹا سا بینڈ اپنا سیکسو فون کھیل رہا ہے اور ایک شخص بالٹیوں سے ڈھول بجا رہا ہے۔
2001,2312984882_bec7849e09.jpg,2,چار افراد فٹ پاتھ پر آلہ بجاتے ہیں۔
2002,2312984882_bec7849e09.jpg,3,بالٹی پر دوسرے ڈرم جب تین لڑکے سیکسفون کھیلتے ہیں۔
2003,2312984882_bec7849e09.jpg,4,تین آدمی سیکس فونز کھیلتے ہیں جبکہ ایک آدمی ایک کونے میں عارضی ڈھول کھیلتے ہیں
2004,2316097768_ef662f444b.jpg,0,ایک سیاہ فام آدمی سگریٹ پیتے ہوئے
2005,2316097768_ef662f444b.jpg,1,ایک سیاہ فام آدمی سگریٹ پیتے ہوئے ایک سرکاری نوعیت کی عمارت کے سامنے ہے۔
2006,2316097768_ef662f444b.jpg,2,نیلی قمیض پہنے ایک شخص سرکاری عمارت کے سامنے سگریٹ پی رہا ہے۔
2007,2316097768_ef662f444b.jpg,3,کالر لیس شرٹ والا ایک آدمی عدالت کے سامنے سگریٹ پی رہا ہے۔
2008,2316097768_ef662f444b.jpg,4,ایک افریقی امریکی شخص ایک بڑی عمارت کے باہر سگریٹ پیتے ہوئے۔
2009,2318502106_33f2e4b4fc.jpg,0,تیراکی کے پتے میں ایک شخص ساحل سمندر پر سامان کر رہا ہے
2010,2318502106_33f2e4b4fc.jpg,1,ایک آدمی ساحل سمندر پر جادو کرتا ہے۔
2011,2318502106_33f2e4b4fc.jpg,2,ایک بے چین آدمی ساحل سمندر پر لاٹھی جوڑتا ہے۔
2012,2318502106_33f2e4b4fc.jpg,3,تیراکی کے پتے میں ایک نوجوان ساحل سمندر پر سامان کر رہا ہے۔
2013,2318502106_33f2e4b4fc.jpg,4,نیلے رنگ کے سوئمنگ سوٹ میں ساحل سمندر پر جادوگر۔
2014,2319087586_919472310f.jpg,0,ٹیٹو والا ایک لڑکا ، صوفے پر بیٹھا۔
2015,2319087586_919472310f.jpg,1,ایک شخص رنگ برنگے کشن کے پاس صوفے پر بیٹھا ہے جس کے ہاتھ میں پنسل ہے۔
2016,2319087586_919472310f.jpg,2,ایک شخص کرسی پر بیٹھا ہوا آنکھ مچھلاتا ہے۔
2017,2319087586_919472310f.jpg,3,ایک پنسل رکھے ہوئے ایک صوفے پر ٹیٹوز والا آدمی رکھے ہوئے ہے۔
2018,2319087586_919472310f.jpg,4,ایک ٹیٹو والا شخص گھر کے اندر کرسی پر بیٹھے ہوئے اپنی آنکھ مچھلی دیتا ہے۔
2019,232193739_ed5f348c7a.jpg,0,مڈیر پر ایک آدمی اسکیٹ بورڈنگ کر رہا ہے۔
2020,232193739_ed5f348c7a.jpg,1,ایک سکیٹ بورڈ پر ایک آدمی جو کنکریٹ پر چھلانگ لگا رہا ہے۔
2021,232193739_ed5f348c7a.jpg,2,اسکیٹ بورڈ پر ایک شخص اس کے ساتھ ہوا میں کود رہا ہے۔
2022,232193739_ed5f348c7a.jpg,3,ہوا میں اسکیت بورڈ
2023,232193739_ed5f348c7a.jpg,4,نیلی شرٹ اور جینز والا لڑکا اپنے اسکیٹ بورڈ پر گرفت کی ترکیب انجام دیتا ہے۔
2024,2325386353_1f1a05e1ce.jpg,0,ایک ماسک میں لڑکا روٹی کے دو تھیلے اٹھائے ہوئے ہے۔
2025,2325386353_1f1a05e1ce.jpg,1,ایک لڑکا ریسلنگ کا ماسک پہنتا ہے اور روٹی کے تھیلے اٹھاتا ہے۔
2026,2325386353_1f1a05e1ce.jpg,2,نیلے پہلوان کا ماسک والا لڑکا کئی دوسرے لوگوں کے ساتھ کھڑا ہے۔
2027,2325386353_1f1a05e1ce.jpg,3,ایک آدمی بچہ دو روٹیاں اسٹور کے ذریعے لے کر جاتا ہے۔
2028,2325386353_1f1a05e1ce.jpg,4,ماسک پہنے ہوئے ایک نوجوان لڑکے نے روٹی کے دو بیگ تھامے کھڑے ہیں۔
2029,2326879311_555ebef188.jpg,0,سرخ قمیص والا آدمی باہر فرش پر سنگل کر رہا ہے۔
2030,2326879311_555ebef188.jpg,1,سرخ آستین والی قمیص میں بند ایک شخص دروازے کے سامنے سرکلر تھا۔
2031,2326879311_555ebef188.jpg,2,ایک آدمی سرخ رنگ کا اینٹ کی عمارت کے ساتھ فٹ پاتھ پر پڑا ہے۔
2032,2326879311_555ebef188.jpg,3,ایک آدمی سڑک پر سو رہا ہے
2033,2326879311_555ebef188.jpg,4,ایک چکرا ہوا آدمی عمارت کے پیچھے سو رہا ہے۔
2034,2327088022_478dbd2c17.jpg,0,ایک شخص چن کی مدد سے برفیلی گلیشیر پر چڑھ رہا ہے۔
2035,2327088022_478dbd2c17.jpg,1,نارنگی ہیلمیٹ کا عطیہ دینے والا شخص سفید گلیشیر پر چڑھ رہا ہے۔
2036,2327088022_478dbd2c17.jpg,2,ایک آدمی برف میں چھین رہا ہے۔
2037,2327088022_478dbd2c17.jpg,3,سنتری کا ہیلمیٹ پہنے پہاڑی کی کوہ پیما اپنی کلہاڑی میں جھولتا ہے۔
2038,2327088022_478dbd2c17.jpg,4,سنتری کا ہیلمیٹ پہنے ہوئے آئس کوہ پیما اپنے آئس پکنے سے برف ہیک کررہا ہے۔
2039,2328104318_5a43ca170c.jpg,0,ہڈی میں ایک شخص کھڑکی کے باہر کاغذ کے پیڈ کی طرف دیکھ رہا ہے۔
2040,2328104318_5a43ca170c.jpg,1,ایک آدمی نوٹ پیڈ پر تحریر لکھتے ایک  شاپ کے ساتھ کھڑا ہے۔
2041,2328104318_5a43ca170c.jpg,2,ایک شخص نیلی سویٹ شرٹ پہنے باہر کھڑا ہے اور ایک نوٹ بک میں لکھتا ہے۔
2042,2328104318_5a43ca170c.jpg,3,ایک شخص شیشے پہنے ہوئے ہے۔
2043,2328104318_5a43ca170c.jpg,4,ایک ٓآدمی جھاڑی کے نیچے کچھ لکھ رہا ہے۔
2044,2328106090_b7c2725501.jpg,0,ایک شخص ایک پہیے والی سائیکل چلا رہا ہے۔
2045,2328106090_b7c2725501.jpg,1,ایک شخص فٹ پاتھ سے نیچے کی طرف ایک پہیے والی سائیکل چلا رہا ہے۔
2046,2328106090_b7c2725501.jpg,2,سیاہ لباس پہنے ایک شخص ایک پہیے والی سائیکل پر سوار ہے۔
2047,2328106090_b7c2725501.jpg,3,ایک شخص فٹ پاتھ سے نیچے کی طرف ایک پہیے والی سائیکل چلا رہا ہے۔
2048,2328106090_b7c2725501.jpg,4,نوعمر لڑکا گھاس والے پارک میں ایک سائیکل پر سوار ہے۔
2049,2332986053_864db84971.jpg,0,نارنگی قمیض اور نیلے رنگ کی ٹوپی پہنے ایک آدمی  مسکرا رہا ہے۔
2050,2332986053_864db84971.jpg,1,ایک شخص سر پر ہیلمٹ لیکر مسکرا رہا ہے۔
2051,2332986053_864db84971.jpg,2,ایک شخص ہیلمیٹ پہنے اور دھوپ کی عینک لگاۓ مسکرا رہا ہے۔
2052,2332986053_864db84971.jpg,3,نارنگی قمیض اور ہیلمیٹ پہنے ایک آدمی۔
2053,2332986053_864db84971.jpg,4,نیلی ہیلمیٹ اور نارنگی قمیص والا آدمی۔
2054,233327292_3bcbc3783f.jpg,0,سرمئی لباس پہنے ایک آدمی ایک سفید رنگ کے لباس پہنے عورت کے سامنے گھٹنے ٹیکتا ہے۔
2055,2333816000_7105d0ffac.jpg,0,ایک آدمی چٹانی دیوار پر چڑھ رہا ہے۔
2056,2333816000_7105d0ffac.jpg,1,ایک آدمی چٹان پر چڑھتا ہے۔
2057,2333816000_7105d0ffac.jpg,2,نیلے رنگ کا ہیلمٹ پہنے ایک شخص چٹان پر چڑھ رہا ہے۔
2058,2333816000_7105d0ffac.jpg,3,پتھر کی دیوار ماپنے والا ایک کوہ پیما۔
2059,2333816000_7105d0ffac.jpg,4,چٹان پر چڑھنے والے شخص نے نیلے رنگ کا ہیلمٹ پہنا ہوا ہے۔
2060,2335634931_7e9e8c2959.jpg,0,ایک کتا آدمی پر حملہ کر رہا ہے۔
2061,2335634931_7e9e8c2959.jpg,1,ایک کتا ایک آدمی کو کاٹ رہا ہے جو زمین پر گر رہا ہے۔
2062,2335634931_7e9e8c2959.jpg,2,ایک کتا ایک بڑے آدمی پر چھلانگ لگا رہا ہے جس نے جینز اور نیلے اور پیلے رنگ کی جیکٹ پہنی ہوئی ہے۔
2063,2335634931_7e9e8c2959.jpg,3,ایک شخص پر ایک جرمن شیفرڈ نے حملہ کیا ہے۔
2064,2335634931_7e9e8c2959.jpg,4,ایک کتا پیلے رنگ کی جیکٹ والے شخص پر چھلانگ لگا رہا ہے
2065,2337757064_08c4033824.jpg,0,ایک جھیل کے قریب کھیت میں ایک ماہی گیر۔
2066,2337757064_08c4033824.jpg,1,پیلے رنگ کی ٹوپی میں ایک شخص ، جس نے ایک بیگ اور مچھلی پکڑنے والا کانٹا پکڑا ہے ، پانی کے ایک چھوٹے تالاب کے قریب گھاس والے علاقے میں چل رہا ہے۔
2067,2337757064_08c4033824.jpg,2,ایک پیلے رنگ کی ٹوپی میں بندہ ایک لمبا قطب لے کر گھاس کے اس پار جارہا ہے۔
2068,2337757064_08c4033824.jpg,3,ایک شخص پیلے رنگ کی ٹوپی پہنے پانی کے قریب گھاس میں مچھلی پکڑنے والے کانٹے کو تھامے ہوئے ہے
2069,2337757064_08c4033824.jpg,4,سبز گھاس کے کھیت میں چھڑی تھامے آدمی۔
2070,2340919359_f56787d307.jpg,0,ایک شخص سیاہ اور بھورے رنگ کے کتے پر بیٹھا ہوا ہے۔
2071,2340919359_f56787d307.jpg,1,ایک شخص گھاس میں بھورے اور سیاہ کتے کے اوپر کھڑا ہے۔
2072,2340919359_f56787d307.jpg,2,سیاہ اور سفید قمیض پہنے ہوئے ایک شخص کتے کی پیٹھ پر چھلانگ لگا رہا ہے۔
2073,2340919359_f56787d307.jpg,3,ایک حملہ آور کتا اپنے ٹرینر کے ساتھ کام کر رہا ہے۔
2074,2340919359_f56787d307.jpg,4,گھاس کے سوکھے کھیت پر بھاگتا ہوا کتا اور کھڑا آدمی۔
2075,256444892_efcb3bd824.jpg,0,ایک جوڑا گلی میں چل رہا ہے
2076,256444892_efcb3bd824.jpg,1,ایک مرد اور ایک عورت فٹ پاتھ پر چل رہے ہیں
2077,256444892_efcb3bd824.jpg,2,ایک مرد  اور ایک عورت شہر کی گلی میں چل رہے ہیں
2078,256444892_efcb3bd824.jpg,3,ایک مرد اور ایک عورت شہر کی مصروف گلی میں چل رہے ہیں
2079,256444892_efcb3bd824.jpg,4,لوگ رش والی گلی میں چل رہے ہیں
2080,2565350330_c7f305e7f7.jpg,0,ایک داڑھی والا شخص ایک بڑے درخت کے نیچے لیٹا ہوا ہے
2081,2565350330_c7f305e7f7.jpg,1,ایک سرمئی داڑھی والا شخص درخت کے نیچے سو رہا ہے
2082,2565350330_c7f305e7f7.jpg,2,ایک شخص درخت کے نیچے گھاس پر لیٹا ہے
2083,2565350330_c7f305e7f7.jpg,3,"
ایک چھڑی اور داڑھی والا  اچھے لباس والا آدمی ، ایک پارک میں ایک درخت کے نیچے سو رہا ہے"
2084,2565350330_c7f305e7f7.jpg,4,ایک سفید بالوں والا شخص اپنی چھڑی اور ٹوپی کو زمین پر رکھ کر درخت کے آگے آرام کررہا ہے
